index,period_transactions_total,card_number,is_full_payer,payment_type,balance_percent,card_id,remaining_balance_last_period,total_amount_owed,total_amount_paid,total_interest_applied,remaining_balance_this_period,period_start,period_end,payment_completed_date,payment_due_date
1619,1820.42,675989904924,0,0,100,98,0,1820.42,1820.42,0,0,2019-08-17,2019-08-17,2019-08-17,2019-10-17
1623,920.54,675989904924,0,0,100,98,0,920.54,920.54,0,0,2019-12-17,2019-12-17,2019-12-17,2020-02-17
1613,1505.54,675989904924,0,0,100,98,0,1505.54,1505.54,0,0,2019-02-17,2019-02-17,2019-02-17,2019-04-17
1643,3247.03,675989904924,0,0,100,98,0,3247.03,3247.03,0,0,2021-07-17,2021-07-17,2021-07-17,2021-09-17
1640,1441.35,675989904924,0,0,100,98,0,1441.35,1441.35,0,0,2021-04-17,2021-04-17,2021-04-17,2021-06-17
1632,4170.18,675989904924,0,0,100,98,2937.48663781676,7107.66663781676,7107.66663781676,0,0,2020-08-17,2020-08-17,2020-08-17,2020-10-17
1644,2764.93,675989904924,0,0,100,98,0,2764.93,2764.93,0,0,2021-08-17,2021-08-17,2021-08-17,2021-10-17
1614,1072,675989904924,0,0,100,98,0,1072,1072,0,0,2019-03-17,2019-03-17,2019-03-17,2019-05-17
1636,3489.34,675989904924,0,0,100,98,4192.70473596332,8122.27873323947,8122.27873323947,440.233997276148,0,2020-12-17,2020-12-17,2020-12-17,2021-02-17
1618,1604.04,675989904924,0,0,100,98,0,1604.04,1604.04,0,0,2019-07-17,2019-07-17,2019-07-17,2019-09-17
1639,2044.62,675989904924,0,0,100,98,0,2044.62,2044.62,0,0,2021-03-17,2021-03-17,2021-03-17,2021-05-17
1641,1873.59,675989904924,0,0,100,98,0,1873.59,1873.59,0,0,2021-05-17,2021-05-17,2021-05-17,2021-07-17
1637,7809.65,675989904924,0,0,100,98,0,7809.65,7809.65,0,0,2021-01-17,2021-01-17,2021-01-17,2021-03-17
1648,684.68,675989904924,0,0,100,98,622.010811077782,1372.00194624095,1372.00194624095,65.3111351631671,0,2021-12-17,2021-12-17,2021-12-17,2022-02-17
1638,937.62,675989904924,0,0,100,98,0,937.62,937.62,0,0,2021-02-17,2021-02-17,2021-02-17,2021-04-17
1624,1659.28,675989904924,0,0,100,98,0,1659.28,1659.28,0,0,2020-01-17,2020-01-17,2020-01-17,2020-03-17
1617,2623.59,675989904924,0,0,100,98,2742.71524134377,5519.89729485902,5519.89729485902,153.592053515251,0,2019-06-17,2019-06-17,2019-06-17,2019-08-17
1625,1135.85,675989904924,0,0,100,98,0,1135.85,1135.85,0,0,2020-02-17,2020-02-17,2020-02-17,2020-04-17
1628,6166.89,675989904924,0,0,100,98,1398.48691206328,7702.42862944548,7702.42862944548,137.051717382201,0,2020-05-17,2020-05-17,2020-05-17,2020-07-17
1620,1776.98,675989904924,0,0,100,98,0,1776.98,1776.98,0,0,2019-09-17,2019-09-17,2019-09-17,2019-11-17
1645,1475.41,675989904924,0,0,100,98,0,1475.41,1475.41,0,0,2021-09-17,2021-09-17,2021-09-17,2021-11-17
1642,3044.83,675989904924,0,0,100,98,0,3044.83,3044.83,0,0,2021-06-17,2021-06-17,2021-06-17,2021-08-17
1611,1378.21,675989904924,0,0,100,98,0,1378.21,1378.21,0,0,2018-12-17,2018-12-17,2018-12-17,2019-02-17
1646,1392.66,675989904924,0,0,100,98,0,1392.66,1392.66,0,0,2021-10-17,2021-10-17,2021-10-17,2021-12-17
1702,4395.18,3577835946573769,1,0,100,102,1678.44515893555,6073.62515893555,6073.62515893555,0,0,2021-12-16,2021-12-16,2021-12-16,2022-02-16
1698,346.68,3577835946573769,1,0,100,102,0,346.68,346.68,0,0,2021-10-16,2021-10-16,2021-10-16,2021-12-16
1700,8105.66,3577835946573769,1,0,100,102,3065.95893250751,11171.6189325075,11171.6189325075,0,0,2021-11-16,2021-11-16,2021-11-16,2022-01-16
1844,10358.1,4116339314155,0,0,100,106,0,10358.1,10358.1,0,0,2021-11-20,2021-11-20,2021-11-20,2022-01-20
1831,5827.56,4116339314155,0,0,100,106,7696.81106519599,14251.719710857,14251.719710857,727.348645661021,0,2020-10-20,2020-10-20,2020-10-20,2020-12-20
1838,7177.51,4116339314155,0,0,100,106,0,7177.51,7177.51,0,0,2021-05-20,2021-05-20,2021-05-20,2021-07-20
1840,7126.06,4116339314155,0,0,100,106,0,7126.06,7126.06,0,0,2021-07-20,2021-07-20,2021-07-20,2021-09-20
1827,6452.77,4116339314155,0,0,100,106,0,6452.77,6452.77,0,0,2020-06-20,2020-06-20,2020-06-20,2020-08-20
1821,18484.2,4116339314155,0,0,100,106,32000.451906193,50484.651906193,50484.651906193,0,0,2019-12-20,2019-12-20,2019-12-20,2020-02-20
1811,5251.81,4116339314155,0,0,100,106,0,5251.81,5251.81,0,0,2019-04-20,2019-04-20,2019-04-20,2019-06-20
1837,8558.56,4116339314155,0,0,100,106,2838.11129353106,11674.8062002971,11674.8062002971,278.134906766044,0,2021-04-20,2021-04-20,2021-04-20,2021-06-20
1834,5950.64,4116339314155,0,0,100,106,11638.8461440707,18770.8290276939,18770.8290276939,1181.34288362317,0,2021-01-20,2021-01-20,2021-01-20,2021-03-20
1824,7510.73,4116339314155,0,0,100,106,0,7510.73,7510.73,0,0,2020-03-20,2020-03-20,2020-03-20,2020-05-20
1841,8471.9,4116339314155,0,0,100,106,0,8471.9,8471.9,0,0,2021-08-20,2021-08-20,2021-08-20,2021-10-20
1842,8488.72,4116339314155,0,0,100,106,0,8488.72,8488.72,0,0,2021-09-20,2021-09-20,2021-09-20,2021-11-20
1826,7734.11,4116339314155,0,0,100,106,0,7734.11,7734.11,0,0,2020-05-20,2020-05-20,2020-05-20,2020-07-20
1843,11909.02,4116339314155,0,0,100,106,0,11909.02,11909.02,0,0,2021-10-20,2021-10-20,2021-10-20,2021-12-20
1835,5673.64,4116339314155,0,0,100,106,0,5673.64,5673.64,0,0,2021-02-20,2021-02-20,2021-02-20,2021-04-20
1825,5400.01,4116339314155,0,0,100,106,0,5400.01,5400.01,0,0,2020-04-20,2020-04-20,2020-04-20,2020-06-20
1805,602.68,4116339314155,0,0,100,106,0,602.68,602.68,0,0,2018-12-20,2018-12-20,2018-12-20,2019-02-20
1828,8461.7,4116339314155,0,0,100,106,0,8461.7,8461.7,0,0,2020-07-20,2020-07-20,2020-07-20,2020-09-20
1814,14729.85,4116339314155,0,0,100,106,3427.59713559226,18505.3482448549,18505.3482448549,347.901109262614,0,2019-07-20,2019-07-20,2019-07-20,2019-09-20
1812,9075.47,4116339314155,0,0,100,106,0,9075.47,9075.47,0,0,2019-05-20,2019-05-20,2019-05-20,2019-07-20
1823,3798.27,4116339314155,0,0,100,106,0,3798.27,3798.27,0,0,2020-02-20,2020-02-20,2020-02-20,2020-04-20
1815,4576.84,4116339314155,0,0,100,106,0,4576.84,4576.84,0,0,2019-08-20,2019-08-20,2019-08-20,2019-10-20
1816,4494.09,4116339314155,0,0,100,106,0,4494.09,4494.09,0,0,2019-09-20,2019-09-20,2019-09-20,2019-11-20
1839,9692.38,4116339314155,0,0,100,106,0,9692.38,9692.38,0,0,2021-06-20,2021-06-20,2021-06-20,2021-08-20
1822,5742.48,4116339314155,0,0,100,106,0,5742.48,5742.48,0,0,2020-01-20,2020-01-20,2020-01-20,2020-03-20
1810,13759.9,4116339314155,0,0,100,106,4369.49329719976,18129.3932971998,18129.3932971998,0,0,2019-03-20,2019-03-20,2019-03-20,2019-05-20
1949,6464.38,5326113806185283,0,0,100,110,0,6464.38,6464.38,0,0,2021-04-25,2021-04-25,2021-04-25,2021-06-25
1953,8696.79,5326113806185283,0,0,100,110,0,8696.79,8696.79,0,0,2021-08-25,2021-08-25,2021-08-25,2021-10-25
1954,13350.94,5326113806185283,0,0,100,110,0,13350.94,13350.94,0,0,2021-09-25,2021-09-25,2021-09-25,2021-11-25
1956,17080.33,5326113806185283,0,0,100,110,0,17080.33,17080.33,0,0,2021-11-25,2021-11-25,2021-11-25,2022-01-25
1943,12645.03,5326113806185283,0,0,100,110,0,12645.03,12645.03,0,0,2020-11-25,2020-11-25,2020-11-25,2021-01-25
1946,12831.62,5326113806185283,0,0,100,110,10145.8211358231,22977.4411358231,22977.4411358231,0,0,2021-01-25,2021-01-25,2021-01-25,2021-03-25
1942,7482.68,5326113806185283,0,0,100,110,0,7482.68,7482.68,0,0,2020-10-25,2020-10-25,2020-10-25,2020-12-25
1957,3138.11,5326113806185283,0,0,100,110,0,3138.11,3138.11,0,0,2021-12-25,2021-12-25,2021-12-25,2022-02-25
1947,5526.9,5326113806185283,0,0,100,110,0,5526.9,5526.9,0,0,2021-02-25,2021-02-25,2021-02-25,2021-04-25
1937,11286.75,5326113806185283,0,0,100,110,8980.28,21241.39038,21241.39038,974.36038,0,2020-06-25,2020-06-25,2020-06-25,2020-08-25
1948,13641.91,5326113806185283,0,0,100,110,0,13641.91,13641.91,0,0,2021-03-25,2021-03-25,2021-03-25,2021-05-25
1952,11989.08,5326113806185283,0,0,100,110,0,11989.08,11989.08,0,0,2021-07-25,2021-07-25,2021-07-25,2021-09-25
1955,7912.67,5326113806185283,0,0,100,110,0,7912.67,7912.67,0,0,2021-10-25,2021-10-25,2021-10-25,2021-12-25
1941,14284.4,5326113806185283,0,0,100,110,7848.28839351395,22132.688393514,22132.688393514,0,0,2020-09-25,2020-09-25,2020-09-25,2020-11-25
1938,7212.77,5326113806185283,0,0,100,110,0,7212.77,7212.77,0,0,2020-07-25,2020-07-25,2020-07-25,2020-09-25
1951,7405.26,5326113806185283,0,0,100,110,8885.5,17223.7375,17223.7375,932.9775,0,2021-06-25,2021-06-25,2021-06-25,2021-08-25
2102,3241.52,575503180300,1,0,100,118,2056.35426132185,5297.87426132185,5297.87426132185,0,0,2021-06-04,2021-06-04,2021-06-04,2021-08-04
2074,2316.86,575503180300,1,0,100,118,0,2316.86,2316.86,0,0,2019-05-04,2019-05-04,2019-05-04,2019-07-04
2105,5697.52,575503180300,1,0,100,118,1806.84269606056,7504.36269606056,7504.36269606056,0,0,2021-08-04,2021-08-04,2021-08-04,2021-10-04
2085,1023.52,575503180300,1,0,100,118,0,1023.52,1023.52,0,0,2020-04-04,2020-04-04,2020-04-04,2020-06-04
2098,1008.2,575503180300,1,0,100,118,0,1008.2,1008.2,0,0,2021-03-04,2021-03-04,2021-03-04,2021-05-04
2095,7700.76,575503180300,1,0,100,118,3718.20552417707,11418.9655241771,11418.9655241771,0,0,2020-12-04,2020-12-04,2020-12-04,2021-02-04
2079,1884.15,575503180300,1,0,100,118,0,1884.15,1884.15,0,0,2019-10-04,2019-10-04,2019-10-04,2019-12-04
2106,1060.76,575503180300,1,0,100,118,0,1060.76,1060.76,0,0,2021-09-04,2021-09-04,2021-09-04,2021-11-04
2097,1031.4,575503180300,1,0,100,118,0,1031.4,1031.4,0,0,2021-02-04,2021-02-04,2021-02-04,2021-04-04
2087,2943.05,575503180300,1,0,100,118,0,2943.05,2943.05,0,0,2020-06-04,2020-06-04,2020-06-04,2020-08-04
2084,1927.51,575503180300,1,0,100,118,0,1927.51,1927.51,0,0,2020-03-04,2020-03-04,2020-03-04,2020-05-04
2075,4295.98,575503180300,1,0,100,118,0,4295.98,4295.98,0,0,2019-06-04,2019-06-04,2019-06-04,2019-08-04
2076,1750.83,575503180300,1,0,100,118,0,1750.83,1750.83,0,0,2019-07-04,2019-07-04,2019-07-04,2019-09-04
2089,1892.09,575503180300,1,0,100,118,0,1892.09,1892.09,0,0,2020-08-04,2020-08-04,2020-08-04,2020-10-04
2096,893.79,575503180300,1,0,100,118,0,893.79,893.79,0,0,2021-01-04,2021-01-04,2021-01-04,2021-03-04
2108,1776.28,575503180300,1,0,100,118,0,1776.28,1776.28,0,0,2021-11-04,2021-11-04,2021-11-04,2022-01-04
2103,2369.17,575503180300,1,0,100,118,0,2369.17,2369.17,0,0,2021-07-04,2021-07-04,2021-07-04,2021-09-04
2082,1175.78,575503180300,1,0,100,118,0,1175.78,1175.78,0,0,2020-01-04,2020-01-04,2020-01-04,2020-03-04
2078,1588.16,575503180300,1,0,100,118,0,1588.16,1588.16,0,0,2019-09-04,2019-09-04,2019-09-04,2019-11-04
2107,824.66,575503180300,1,0,100,118,0,824.66,824.66,0,0,2021-10-04,2021-10-04,2021-10-04,2021-12-04
2072,3150.9,575503180300,1,0,100,118,1759.40248613466,4910.30248613465,4910.30248613465,0,0,2019-03-04,2019-03-04,2019-03-04,2019-05-04
2065,708.24,575503180300,1,0,100,118,0,708.24,708.24,0,0,2018-10-04,2018-10-04,2018-10-04,2018-12-04
2086,4642.49,575503180300,1,0,100,118,0,4642.49,4642.49,0,0,2020-05-04,2020-05-04,2020-05-04,2020-07-04
2073,2219.33,575503180300,1,0,100,118,0,2219.33,2219.33,0,0,2019-04-04,2019-04-04,2019-04-04,2019-06-04
2081,2939.34,575503180300,1,0,100,118,0,2939.34,2939.34,0,0,2019-12-04,2019-12-04,2019-12-04,2020-02-04
2092,2957.16,575503180300,1,0,100,118,1199.34653298256,4156.50653298256,4156.50653298256,0,0,2020-10-04,2020-10-04,2020-10-04,2020-12-04
2083,1512.88,575503180300,1,0,100,118,0,1512.88,1512.88,0,0,2020-02-04,2020-02-04,2020-02-04,2020-04-04
2090,787.92,575503180300,1,0,100,118,0,787.92,787.92,0,0,2020-09-04,2020-09-04,2020-09-04,2020-11-04
2070,1713.7,575503180300,1,0,100,118,0,1713.7,1713.7,0,0,2019-02-04,2019-02-04,2019-02-04,2019-04-04
2093,1643.6,575503180300,1,0,100,118,0,1643.6,1643.6,0,0,2020-11-04,2020-11-04,2020-11-04,2021-01-04
2080,1316.84,575503180300,1,0,100,118,0,1316.84,1316.84,0,0,2019-11-04,2019-11-04,2019-11-04,2020-01-04
2099,1253.25,575503180300,1,0,100,118,0,1253.25,1253.25,0,0,2021-04-04,2021-04-04,2021-04-04,2021-06-04
2069,599.83,575503180300,1,0,100,118,0,599.83,599.83,0,0,2019-01-04,2019-01-04,2019-01-04,2019-03-04
2066,1496.37,575503180300,1,0,100,118,0,1496.37,1496.37,0,0,2018-11-04,2018-11-04,2018-11-04,2019-01-04
2088,2009.45,575503180300,1,0,100,118,0,2009.45,2009.45,0,0,2020-07-04,2020-07-04,2020-07-04,2020-09-04
2100,1239.44,575503180300,1,0,100,118,0,1239.44,1239.44,0,0,2021-05-04,2021-05-04,2021-05-04,2021-07-04
2109,2086.69,575503180300,1,0,100,118,0,2086.69,2086.69,0,0,2021-12-04,2021-12-04,2021-12-04,2022-02-04
2068,7332.96,575503180300,1,0,100,118,4652.54746120869,11985.5074612087,11985.5074612087,0,0,2018-12-04,2018-12-04,2018-12-04,2019-02-04
2077,3416.05,575503180300,1,0,100,118,0,3416.05,3416.05,0,0,2019-08-04,2019-08-04,2019-08-04,2019-10-04
2203,16032.82,4878961929822249,1,0,100,122,7899.76287660535,23932.5828766053,23932.5828766053,0,0,2020-10-03,2020-10-03,2020-10-03,2020-12-03
2213,7448.07,4878961929822249,1,0,100,122,0,7448.07,7448.07,0,0,2021-06-03,2021-06-03,2021-06-03,2021-08-03
2211,12795.88,4878961929822249,1,0,100,122,3510.19644632659,16306.0764463266,16306.0764463266,0,0,2021-04-03,2021-04-03,2021-04-03,2021-06-03
2219,4224.97,4878961929822249,1,0,100,122,0,4224.97,4224.97,0,0,2021-11-03,2021-11-03,2021-11-03,2022-01-03
2204,4135.07,4878961929822249,1,0,100,122,0,4135.07,4135.07,0,0,2020-11-03,2020-11-03,2020-11-03,2021-01-03
2208,11700.17,4878961929822249,1,0,100,122,0,11700.17,11700.17,0,0,2021-02-03,2021-02-03,2021-02-03,2021-04-03
2198,4421.76,4878961929822249,1,0,100,122,0,4421.76,4421.76,0,0,2020-07-03,2020-07-03,2020-07-03,2020-09-03
2209,5692.36,4878961929822249,1,0,100,122,0,5692.36,5692.36,0,0,2021-03-03,2021-03-03,2021-03-03,2021-05-03
2220,7707.06,4878961929822249,1,0,100,122,0,7707.06,7707.06,0,0,2021-12-03,2021-12-03,2021-12-03,2022-02-03
2212,7384.33,4878961929822249,1,0,100,122,0,7384.33,7384.33,0,0,2021-05-03,2021-05-03,2021-05-03,2021-07-03
2216,3689.6,4878961929822249,1,0,100,122,0,3689.6,3689.6,0,0,2021-09-03,2021-09-03,2021-09-03,2021-11-03
2218,19950.02,4878961929822249,1,0,100,122,12241.0089329433,32191.0289329433,32191.0289329433,0,0,2021-10-03,2021-10-03,2021-10-03,2021-12-03
2214,5221.95,4878961929822249,1,0,100,122,0,5221.95,5221.95,0,0,2021-07-03,2021-07-03,2021-07-03,2021-09-03
2205,8536.27,4878961929822249,1,0,100,122,0,8536.27,8536.27,0,0,2020-12-03,2020-12-03,2020-12-03,2021-02-03
2200,12406,4878961929822249,1,0,100,122,7244.5939223045,19650.5939223045,19650.5939223045,0,0,2020-08-03,2020-08-03,2020-08-03,2020-10-03
2215,6530.86,4878961929822249,1,0,100,122,0,6530.86,6530.86,0,0,2021-08-03,2021-08-03,2021-08-03,2021-10-03
2201,4333.15,4878961929822249,1,0,100,122,0,4333.15,4333.15,0,0,2020-09-03,2020-09-03,2020-09-03,2020-11-03
2207,9428.24,4878961929822249,1,0,100,122,5403.84355765342,14832.0835576534,14832.0835576534,0,0,2021-01-03,2021-01-03,2021-01-03,2021-03-03
2250,1886.49,342596823084060,1,0,100,126,0,1886.49,1886.49,0,0,2021-08-04,2021-08-04,2021-08-04,2021-10-04
2252,769.27,342596823084060,1,0,100,126,0,769.27,769.27,0,0,2021-10-04,2021-10-04,2021-10-04,2021-12-04
2253,1224.82,342596823084060,1,0,100,126,0,1224.82,1224.82,0,0,2021-11-04,2021-11-04,2021-11-04,2022-01-04
2248,2688.26,342596823084060,1,0,100,126,1370.14344189821,4058.40344189821,4058.40344189821,0,0,2021-06-04,2021-06-04,2021-06-04,2021-08-04
2249,1825.23,342596823084060,1,0,100,126,0,1825.23,1825.23,0,0,2021-07-04,2021-07-04,2021-07-04,2021-09-04
2251,1623.46,342596823084060,1,0,100,126,0,1623.46,1623.46,0,0,2021-09-04,2021-09-04,2021-09-04,2021-11-04
2254,2555.9,342596823084060,1,0,100,126,0,2555.9,2555.9,0,0,2021-12-04,2021-12-04,2021-12-04,2022-02-04
2246,387.13,342596823084060,1,0,100,126,0,387.13,387.13,0,0,2021-05-04,2021-05-04,2021-05-04,2021-07-04
2318,9008.14,502083857651,1,0,100,132,0,9008.14,9008.14,0,0,2021-05-22,2021-05-22,2021-05-22,2021-07-22
2323,6202.67,502083857651,1,0,100,132,0,6202.67,6202.67,0,0,2021-09-22,2021-09-22,2021-09-22,2021-11-22
2325,7869.56,502083857651,1,0,100,132,2574.87468196414,10444.4346819641,10444.4346819641,0,0,2021-10-22,2021-10-22,2021-10-22,2021-12-22
2320,8888.81,502083857651,1,0,100,132,0,8888.81,8888.81,0,0,2021-07-22,2021-07-22,2021-07-22,2021-09-22
2319,7338.77,502083857651,1,0,100,132,0,7338.77,7338.77,0,0,2021-06-22,2021-06-22,2021-06-22,2021-08-22
2322,14992.32,502083857651,1,0,100,132,5338.80358713442,20331.1235871344,20331.1235871344,0,0,2021-08-22,2021-08-22,2021-08-22,2021-10-22
2316,8306.18,502083857651,1,0,100,132,0,8306.18,8306.18,0,0,2021-03-22,2021-03-22,2021-03-22,2021-05-22
2315,3987.8,502083857651,1,0,100,132,0,3987.8,3987.8,0,0,2021-02-22,2021-02-22,2021-02-22,2021-04-22
2326,12497.02,502083857651,1,0,100,132,0,12497.02,12497.02,0,0,2021-11-22,2021-11-22,2021-11-22,2022-01-22
2317,4528.65,502083857651,1,0,100,132,0,4528.65,4528.65,0,0,2021-04-22,2021-04-22,2021-04-22,2021-06-22
2474,6022.23,3545078894887464,0,0,100,140,0,6022.23,6022.23,0,0,2021-11-08,2021-11-08,2021-11-08,2022-01-08
2469,5106.6,3545078894887464,0,0,100,140,0,5106.6,5106.6,0,0,2021-06-08,2021-06-08,2021-06-08,2021-08-08
2466,4681.55,3545078894887464,0,0,100,140,0,4681.55,4681.55,0,0,2021-03-08,2021-03-08,2021-03-08,2021-05-08
2462,5385.79,3545078894887464,0,0,100,140,0,5385.79,5385.79,0,0,2020-11-08,2020-11-08,2020-11-08,2021-01-08
2463,9289.03,3545078894887464,0,0,100,140,0,9289.03,9289.03,0,0,2020-12-08,2020-12-08,2020-12-08,2021-02-08
2467,4336.61,3545078894887464,0,0,100,140,0,4336.61,4336.61,0,0,2021-04-08,2021-04-08,2021-04-08,2021-06-08
2465,1624.62,3545078894887464,0,0,100,140,0,1624.62,1624.62,0,0,2021-02-08,2021-02-08,2021-02-08,2021-04-08
2473,4918.12,3545078894887464,0,0,100,140,5609.04951392174,11177.8192575367,11177.8192575367,650.649743614922,0,2021-10-08,2021-10-08,2021-10-08,2021-12-08
2464,3477.65,3545078894887464,0,0,100,140,0,3477.65,3477.65,0,0,2021-01-08,2021-01-08,2021-01-08,2021-03-08
2460,6296.06,3545078894887464,0,0,100,140,0,6296.06,6296.06,0,0,2020-09-08,2020-09-08,2020-09-08,2020-11-08
2459,2530.67,3545078894887464,0,0,100,140,0,2530.67,2530.67,0,0,2020-08-08,2020-08-08,2020-08-08,2020-10-08
2461,2417.26,3545078894887464,0,0,100,140,0,2417.26,2417.26,0,0,2020-10-08,2020-10-08,2020-10-08,2020-12-08
2468,4035.43,3545078894887464,0,0,100,140,0,4035.43,4035.43,0,0,2021-05-08,2021-05-08,2021-05-08,2021-07-08
2664,8384.95,2222355203815218,1,0,100,156,0,8384.95,8384.95,0,0,2021-04-08,2021-04-08,2021-04-08,2021-06-08
2670,916.22,2222355203815218,1,0,100,156,211.141701656994,1127.36170165699,1127.36170165699,0,0,2021-08-08,2021-08-08,2021-08-08,2021-10-08
2666,3651.44,2222355203815218,1,0,100,156,0,3651.44,3651.44,0,0,2021-06-08,2021-06-08,2021-06-08,2021-08-08
2665,3014.84,2222355203815218,1,0,100,156,0,3014.84,3014.84,0,0,2021-05-08,2021-05-08,2021-05-08,2021-07-08
2668,5505.18,2222355203815218,1,0,100,156,2056.30729186382,7561.48729186382,7561.48729186382,0,0,2021-07-08,2021-07-08,2021-07-08,2021-09-08
2830,5704.82,4378070197653587779,0,0,100,164,0,5704.82,5704.82,0,0,2021-11-25,2021-11-25,2021-11-25,2022-01-25
2831,1190.52,4378070197653587779,0,0,100,164,0,1190.52,1190.52,0,0,2021-12-25,2021-12-25,2021-12-25,2022-02-25
3134,10744.18,4082617176406944,0,0,100,180,48.73,10797.856095,10797.856095,4.946095,0,2021-10-02,2021-10-02,2021-10-02,2021-12-02
3136,1892.12,4082617176406944,0,0,100,180,0,1892.12,1892.12,0,0,2021-12-02,2021-12-02,2021-12-02,2022-02-02
3135,778.25,4082617176406944,0,0,100,180,0,778.25,778.25,0,0,2021-11-02,2021-11-02,2021-11-02,2022-01-02
3347,1901.45,180016123241265,0,0,100,188,0,1901.45,1901.45,0,0,2018-02-27,2018-02-27,2018-02-27,2018-04-27
3368,3840.12,180016123241265,0,0,100,188,0,3840.12,3840.12,0,0,2019-09-27,2019-09-27,2019-09-27,2019-11-27
3346,1162.21,180016123241265,0,0,100,188,2282.48,3668.37304,3668.37304,223.68304,0,2018-01-27,2018-01-27,2018-01-27,2018-03-27
3343,3195.53,180016123241265,0,0,100,188,0,3195.53,3195.53,0,0,2017-10-27,2017-10-27,2017-10-27,2017-12-27
3344,3577.75,180016123241265,0,0,100,188,0,3577.75,3577.75,0,0,2017-11-27,2017-11-27,2017-11-27,2018-01-27
3389,3307.63,180016123241265,0,0,100,188,0,3307.63,3307.63,0,0,2021-05-27,2021-05-27,2021-05-27,2021-07-27
3366,3570.92,180016123241265,0,0,100,188,1300.95050611698,5008.47030925927,5008.47030925927,136.599803142283,0,2019-07-27,2019-07-27,2019-07-27,2019-09-27
3395,2045.69,180016123241265,0,0,100,188,0,2045.69,2045.69,0,0,2021-10-27,2021-10-27,2021-10-27,2021-12-27
3360,2588.48,180016123241265,0,0,100,188,0,2588.48,2588.48,0,0,2019-01-27,2019-01-27,2019-01-27,2019-03-27
3385,10881.19,180016123241265,0,0,100,188,0,10881.19,10881.19,0,0,2021-01-27,2021-01-27,2021-01-27,2021-03-27
3355,1706.54,180016123241265,0,0,100,188,0,1706.54,1706.54,0,0,2018-09-27,2018-09-27,2018-09-27,2018-11-27
3367,2743.03,180016123241265,0,0,100,188,0,2743.03,2743.03,0,0,2019-08-27,2019-08-27,2019-08-27,2019-10-27
3353,2288.39,180016123241265,0,0,100,188,0,2288.39,2288.39,0,0,2018-07-27,2018-07-27,2018-07-27,2018-09-27
3380,5498.26,180016123241265,0,0,100,188,0,5498.26,5498.26,0,0,2020-08-27,2020-08-27,2020-08-27,2020-10-27
3376,3883.19,180016123241265,0,0,100,188,0,3883.19,3883.19,0,0,2020-04-27,2020-04-27,2020-04-27,2020-06-27
3396,4784.78,180016123241265,0,0,100,188,0,4784.78,4784.78,0,0,2021-11-27,2021-11-27,2021-11-27,2022-01-27
3348,5323.78,180016123241265,0,0,100,188,0,5323.78,5323.78,0,0,2018-03-27,2018-03-27,2018-03-27,2018-05-27
3388,2108.63,180016123241265,0,0,100,188,0,2108.63,2108.63,0,0,2021-04-27,2021-04-27,2021-04-27,2021-06-27
3379,2903.47,180016123241265,0,0,100,188,0,2903.47,2903.47,0,0,2020-07-27,2020-07-27,2020-07-27,2020-09-27
3384,3364.57,180016123241265,0,0,100,188,0,3364.57,3364.57,0,0,2020-12-27,2020-12-27,2020-12-27,2021-02-27
3362,1960.36,180016123241265,0,0,100,188,0,1960.36,1960.36,0,0,2019-03-27,2019-03-27,2019-03-27,2019-05-27
3342,2501.41,180016123241265,0,0,100,188,8452.61252628782,11871.13098539,11871.13098539,917.108459102228,0,2017-09-27,2017-09-27,2017-09-27,2017-11-27
3361,2241.47,180016123241265,0,0,100,188,0,2241.47,2241.47,0,0,2019-02-27,2019-02-27,2019-02-27,2019-04-27
3364,3844.06,180016123241265,0,0,100,188,0,3844.06,3844.06,0,0,2019-05-27,2019-05-27,2019-05-27,2019-07-27
3383,7921.5,180016123241265,0,0,100,188,1314.34455762641,9378.45094212888,9378.45094212888,142.606384502466,0,2020-11-27,2020-11-27,2020-11-27,2021-01-27
3387,5149.47,180016123241265,0,0,100,188,0,5149.47,5149.47,0,0,2021-03-27,2021-03-27,2021-03-27,2021-05-27
3359,3437.96,180016123241265,0,0,100,188,5021.90918226315,8459.86918226315,8459.86918226315,0,0,2018-12-27,2018-12-27,2018-12-27,2019-02-27
3377,3141.47,180016123241265,0,0,100,188,0,3141.47,3141.47,0,0,2020-05-27,2020-05-27,2020-05-27,2020-07-27
3378,4485.16,180016123241265,0,0,100,188,0,4485.16,4485.16,0,0,2020-06-27,2020-06-27,2020-06-27,2020-08-27
3394,2365.74,180016123241265,0,0,100,188,0,2365.74,2365.74,0,0,2021-09-27,2021-09-27,2021-09-27,2021-11-27
3397,313.97,180016123241265,0,0,100,188,0,313.97,313.97,0,0,2021-12-27,2021-12-27,2021-12-27,2022-02-27
3363,2591.96,180016123241265,0,0,100,188,0,2591.96,2591.96,0,0,2019-04-27,2019-04-27,2019-04-27,2019-06-27
3392,7729.14,180016123241265,0,0,100,188,10925.8340812496,18654.9740812496,18654.9740812496,0,0,2021-07-27,2021-07-27,2021-07-27,2021-09-27
3393,2637.23,180016123241265,0,0,100,188,0,2637.23,2637.23,0,0,2021-08-27,2021-08-27,2021-08-27,2021-10-27
3381,2681,180016123241265,0,0,100,188,0,2681,2681,0,0,2020-09-27,2020-09-27,2020-09-27,2020-11-27
3354,3544.65,180016123241265,0,0,100,188,0,3544.65,3544.65,0,0,2018-08-27,2018-08-27,2018-08-27,2018-10-27
